rf|a_ml_sem_ontologia,hgb|a_ml_sem_ontologia,mlp|a_ml_sem_ontologia,logreg|a_ml_sem_ontologia,rf|b_ontologia_sem_related,hgb|b_ontologia_sem_related,mlp|b_ontologia_sem_related,logreg|b_ontologia_sem_related,rf|c_so_network_proximity,hgb|c_so_network_proximity,mlp|c_so_network_proximity,logreg|c_so_network_proximity,rf|d_completo,hgb|d_completo,mlp|d_completo,logreg|d_completo,K,seed
0.49802222222222226,0.4897666666666667,0.5005111111111111,0.522,0.4883222222222222,0.4897666666666667,0.49425555555555556,0.522,0.6152777777777779,0.6089555555555556,0.5790333333333333,0.6351666666666667,0.9776611111111111,0.9856555555555555,0.7928222222222223,0.7740111111111112,1000,13
0.5103777777777778,0.5016055555555555,0.5217666666666666,0.5071888888888889,0.5046222222222223,0.5016055555555555,0.45966666666666667,0.5071888888888889,0.6611833333333335,0.6555277777777778,0.6228666666666667,0.6575555555555556,0.9632000000000001,0.9888888888888889,0.7915333333333333,0.7805,1000,14
0.4689222222222223,0.4779,0.5498222222222222,0.5384111111111112,0.4606777777777778,0.4779,0.46984444444444445,0.5384111111111112,0.6674055555555556,0.6836222222222222,0.7012111111111111,0.6571222222222222,0.9850277777777778,0.9931388888888889,0.7897111111111111,0.7884444444444445,1000,15
0.4931277777777777,0.46068333333333333,0.4830444444444445,0.47805555555555557,0.4899888888888889,0.46068333333333333,0.5100333333333333,0.47805555555555557,0.5998333333333333,0.5849666666666666,0.6379666666666666,0.6274666666666667,0.9766888888888889,0.9874222222222222,0.7820666666666667,0.77,1000,16
0.48897222222222225,0.4990222222222222,0.5186777777777778,0.49731111111111115,0.49265000000000003,0.4990222222222222,0.5093,0.49731111111111115,0.6675555555555555,0.6674888888888889,0.6246333333333334,0.6594888888888889,0.9915722222222223,0.9924111111111111,0.8174111111111111,0.8059555555555555,1000,17
0.5154,0.49460000000000004,0.48823333333333335,0.4837777777777778,0.5226,0.49460000000000004,0.5105888888888889,0.4837777777777778,0.6752055555555556,0.6443666666666668,0.6395444444444445,0.6507666666666667,0.9856055555555556,0.9887888888888888,0.7977666666666667,0.8017222222222222,1000,18
0.502361111111111,0.4824888888888889,0.5364222222222222,0.5188888888888888,0.5015111111111111,0.4824888888888889,0.5041666666666667,0.5188888888888888,0.665788888888889,0.6449,0.6554666666666666,0.669888888888889,0.9857388888888889,0.9930666666666665,0.8037555555555556,0.8048777777777778,1000,19
0.4731166666666667,0.4655611111111111,0.4416444444444445,0.45365555555555553,0.4669277777777777,0.4655611111111111,0.47296666666666665,0.45365555555555553,0.6374777777777777,0.6386055555555556,0.654411111111111,0.624488888888889,0.9925166666666667,0.9970777777777777,0.7915777777777778,0.7917555555555555,1000,20
0.49258888888888885,0.4974333333333333,0.5123000000000001,0.4935888888888889,0.49296666666666666,0.4974333333333333,0.5106555555555555,0.4935888888888889,0.6500944444444445,0.6563611111111111,0.6657111111111111,0.6584555555555556,0.9920111111111111,0.9929111111111111,0.8088555555555555,0.8018777777777778,1000,21
0.5186555555555555,0.5260277777777778,0.49085555555555554,0.5012555555555556,0.5235388888888889,0.5260277777777778,0.5098555555555555,0.5012555555555556,0.6719277777777778,0.6867444444444445,0.6602555555555555,0.6634888888888889,0.9799388888888889,0.986,0.7918555555555555,0.8014444444444444,1000,22
0.46424444444444435,0.4721,0.48073333333333335,0.4787666666666667,0.4709611111111111,0.4721,0.4839555555555555,0.4787666666666667,0.6318833333333332,0.655461111111111,0.6726555555555556,0.6533888888888888,0.9675722222222223,0.9849888888888889,0.8099888888888889,0.8084333333333333,1000,23
0.4900388888888889,0.5073444444444444,0.5108,0.49744444444444436,0.49276666666666674,0.5073444444444444,0.49514444444444444,0.49744444444444436,0.6468388888888889,0.6558166666666667,0.680911111111111,0.674911111111111,0.9837666666666667,0.9919333333333333,0.8095,0.8026666666666666,1000,24
0.4994388888888889,0.5065555555555555,0.5372666666666667,0.5378000000000001,0.49734999999999996,0.5065555555555555,0.5092666666666666,0.5378000000000001,0.6693166666666667,0.6507444444444446,0.6509777777777778,0.6724,0.9878388888888888,0.9901888888888889,0.8158222222222222,0.8133333333333332,1000,25
0.49445000000000006,0.48958888888888896,0.5092777777777778,0.523,0.5005666666666666,0.48958888888888896,0.46317777777777774,0.523,0.6602611111111111,0.6507111111111111,0.6664777777777777,0.6638444444444445,0.98675,0.9919444444444445,0.8084333333333333,0.8049666666666666,1000,26
0.5352388888888889,0.5209555555555556,0.502,0.48315555555555556,0.5440833333333333,0.5209555555555556,0.4915333333333334,0.48315555555555556,0.6918888888888889,0.6853,0.6634555555555556,0.6664888888888889,0.9892277777777778,0.9937222222222223,0.8059333333333334,0.7986666666666666,1000,27
0.5724055555555555,0.5110777777777779,0.5020444444444445,0.48931111111111114,0.5798666666666668,0.5110777777777779,0.5057222222222222,0.48931111111111114,0.7206277777777779,0.6804777777777777,0.6548333333333333,0.651,0.9881888888888889,0.9921666666666666,0.7862666666666667,0.7795777777777778,1000,28
0.50175,0.5061333333333333,0.5295666666666667,0.5057444444444443,0.49187777777777775,0.5061333333333333,0.47542222222222225,0.5057444444444443,0.6985722222222224,0.7137777777777778,0.7277333333333333,0.7052111111111111,0.9930166666666667,0.9957555555555556,0.8286777777777777,0.8272666666666667,1000,29
